id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
5441,2050,1019,3.0,18.0,750.0,0.0,1,15-06-2021,15,6,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5507,2050,1544,5.0,30.0,1250.0,0.0,1,22-10-2019,22,10,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5510,2050,1585,5.0,30.0,1250.0,0.0,1,23-05-2019,23,5,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5582,2050,2118,35.0,210.0,8750.0,0.0,2,31-03-2022,31,3,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5458,2050,1155,9.0,54.0,2250.0,0.0,1,17-05-2019,17,5,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5504,2050,1506,35.0,210.0,8750.0,0.0,1,22-04-2019,22,4,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5464,2050,1177,8.0,48.0,2000.0,0.0,1,17-09-2019,17,9,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5501,2050,1471,19.0,114.0,4750.0,0.0,1,21-10-2019,21,10,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5379,2050,453,1.0,6.0,250.0,0.0,1,07-04-2022,7,4,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5459,2050,1157,1.0,6.0,250.0,0.0,1,17-05-2022,17,5,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5538,2050,1794,7.0,42.0,1750.0,0.0,1,26-05-2022,26,5,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5558,2050,1946,1.0,6.0,250.0,0.0,1,28-07-2019,28,7,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5337,2050,36,4.0,24.0,1000.0,0.0,2,01-06-2022,1,6,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5351,2050,172,1.0,6.0,250.0,0.0,1,03-05-2021,3,5,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5369,2050,349,1.0,6.0,250.0,0.0,1,05-10-2021,5,10,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5381,2050,462,1.0,6.0,250.0,0.0,1,07-06-2022,7,6,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5396,2050,602,1.0,6.0,250.0,0.0,1,09-06-2021,9,6,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5427,2050,879,1.0,6.0,250.0,0.0,1,13-04-2022,13,4,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5443,2050,1027,1.0,6.0,250.0,0.0,1,15-07-2022,15,7,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5451,2050,1092,1.0,6.0,250.0,0.0,1,16-06-2022,16,6,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5455,2050,1134,1.0,6.0,250.0,0.0,1,17-01-2022,17,1,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5490,2050,1369,6.0,36.0,1500.0,0.0,2,20-05-2022,20,5,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5491,2050,1382,2.0,12.0,500.0,0.0,2,20-07-2022,20,7,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5492,2050,1388,1.0,6.0,250.0,0.0,1,20-08-2021,20,8,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5509,2050,1577,11.0,66.0,2750.0,0.0,1,23-03-2022,23,3,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5513,2050,1597,2.0,12.0,500.0,0.0,1,23-07-2021,23,7,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5522,2050,1665,1.0,6.0,250.0,0.0,1,24-07-2020,24,7,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5548,2050,1865,1.0,6.0,250.0,0.0,1,27-05-2022,27,5,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5557,2050,1942,1.0,6.0,250.0,0.0,1,28-06-2022,28,6,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5572,2050,2057,11.0,66.0,2750.0,0.0,1,30-03-2022,30,3,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5578,2050,2101,1.0,6.0,250.0,0.0,1,30-11-2021,30,11,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5365,2050,319,3.0,18.0,750.0,0.0,2,05-05-2021,5,5,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5563,2050,1985,5.0,30.0,1250.0,0.0,1,29-01-2021,29,1,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5566,2050,2007,1.0,6.0,250.0,0.0,1,29-06-2021,29,6,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5409,2050,730,1.0,6.0,250.0,0.0,1,11-04-2019,11,4,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5426,2050,873,1.0,6.0,250.0,0.0,1,13-03-2021,13,3,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5434,2050,945,2.0,12.0,500.0,0.0,2,14-04-2022,14,4,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5469,2050,1225,6.0,36.0,1500.0,0.0,1,18-05-2022,18,5,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5570,2050,2039,1.0,6.0,250.0,0.0,1,29-11-2021,29,11,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5448,2050,1076,2.0,12.0,500.0,0.0,1,16-03-2022,16,3,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5472,2050,1255,3.0,18.0,750.0,0.0,1,18-10-2021,18,10,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5475,2050,1280,10.0,60.0,2500.0,0.0,1,19-02-2021,19,2,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5505,2050,1520,1.0,6.0,250.0,0.0,1,22-06-2022,22,6,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5512,2050,1596,2.0,12.0,500.0,0.0,1,23-07-2020,23,7,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5541,2050,1823,2.0,12.0,500.0,0.0,1,26-10-2019,26,10,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5530,2050,1723,1.0,6.0,250.0,0.0,1,25-05-2019,25,5,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5553,2050,1894,4.0,24.0,1000.0,0.0,1,27-10-2019,27,10,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5571,2050,2043,24.0,144.0,6000.0,0.0,1,29-12-2019,29,12,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5579,2050,2104,16.0,96.0,4000.0,0.0,1,30-12-2019,30,12,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5417,2050,805,5.0,30.0,1250.0,0.0,1,12-04-2021,12,4,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5447,2050,1051,2.0,12.0,500.0,0.0,2,15-11-2021,15,11,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5336,2050,30,2.0,12.0,500.0,0.0,1,01-05-2021,1,5,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5407,2050,720,1.0,6.0,250.0,0.0,1,11-02-2021,11,2,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5432,2050,928,1.0,6.0,250.0,0.0,1,14-01-2021,14,1,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5450,2050,1087,1.0,6.0,250.0,0.0,1,16-05-2022,16,5,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5463,2050,1173,1.0,6.0,250.0,0.0,1,17-08-2020,17,8,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5474,2050,1274,1.0,6.0,250.0,0.0,1,19-01-2021,19,1,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5482,2050,1327,1.0,6.0,250.0,0.0,1,19-10-2020,19,10,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5486,2050,1344,4.0,24.0,1000.0,0.0,2,20-01-2021,20,1,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5535,2050,1771,2.0,12.0,500.0,0.0,1,26-01-2021,26,1,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5550,2050,1876,3.0,18.0,750.0,0.0,1,27-07-2020,27,7,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5375,2050,404,2.0,12.0,500.0,0.0,1,06-07-2022,6,7,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5487,2050,1345,1.0,6.0,250.0,0.0,1,20-01-2022,20,1,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5518,2050,1627,1.0,6.0,250.0,0.0,1,23-12-2020,23,12,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5374,2050,398,1.0,6.0,250.0,0.0,1,06-06-2022,6,6,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5361,2050,301,6.0,36.0,1500.0,0.0,1,05-02-2021,5,2,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5385,2050,504,2.0,12.0,500.0,0.0,1,08-01-2021,8,1,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5344,2050,96,9.0,54.0,2250.0,0.0,1,02-04-2022,2,4,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5391,2050,548,1.0,6.0,250.0,0.0,1,08-09-2020,8,9,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5422,2050,840,1.0,6.0,250.0,0.0,1,12-10-2020,12,10,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5565,2050,1996,1.0,6.0,250.0,0.0,1,29-04-2022,29,4,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5477,2050,1291,1.0,6.0,250.0,0.0,1,19-04-2022,19,4,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5542,2050,1825,1.0,6.0,250.0,0.0,1,26-10-2021,26,10,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5399,2050,620,3.0,18.0,750.0,0.0,1,09-09-2021,9,9,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5402,2050,667,1.0,6.0,250.0,0.0,1,10-05-2022,10,5,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5471,2050,1235,1.0,6.0,250.0,0.0,1,18-07-2020,18,7,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5580,2050,2106,2.0,12.0,500.0,0.0,1,30-12-2021,30,12,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5405,2050,708,3.0,18.0,750.0,0.0,1,10-12-2020,10,12,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5484,2050,1332,1.0,6.0,250.0,0.0,1,19-11-2020,19,11,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5524,2050,1677,2.0,12.0,500.0,0.0,1,24-09-2020,24,9,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5470,2050,1229,2.0,12.0,500.0,0.0,1,18-06-2021,18,6,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5384,2050,486,2.0,12.0,500.0,0.0,1,07-10-2020,7,10,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5425,2050,860,2.0,12.0,500.0,0.0,1,13-01-2021,13,1,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5430,2050,899,2.0,12.0,500.0,0.0,1,13-08-2020,13,8,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5435,2050,948,3.0,18.0,750.0,0.0,1,14-05-2021,14,5,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5437,2050,976,2.0,12.0,500.0,0.0,1,14-10-2021,14,10,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5488,2050,1363,2.0,12.0,500.0,0.0,1,20-04-2022,20,4,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5461,2050,1161,2.0,12.0,500.0,0.0,1,17-06-2022,17,6,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5389,2050,529,1.0,6.0,250.0,0.0,1,08-06-2019,8,6,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5353,2050,187,1.0,6.0,250.0,0.0,1,03-08-2019,3,8,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5355,2050,233,1.0,6.0,250.0,0.0,1,04-03-2022,4,3,2022,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5444,2050,1038,1.0,6.0,250.0,0.0,1,15-09-2019,15,9,2019,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5462,2050,1167,3.0,18.0,750.0,0.0,1,17-07-2021,17,7,2021,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
5574,2050,2075,5.0,30.0,1250.0,0.0,1,30-07-2020,30,7,2020,torres espinoza edwin paul / integral safety ecuador,habilitado,organismo evaluador de la conformidad,13-01-2022,quito,pichincha
10828,738,141,10.0,60.0,2500.0,0.0,2,02-12-2020,2,12,2020,escuela profesional y tecnica codadepro c.a.,habilitado,organismo evaluador de la conformidad,19-11-2019,quito,pichincha
10869,738,1237,10.0,60.0,2500.0,0.0,1,18-07-2022,18,7,2022,escuela profesional y tecnica codadepro c.a.,habilitado,organismo evaluador de la conformidad,19-11-2019,quito,pichincha
10896,738,1824,1.0,6.0,250.0,0.0,1,26-10-2020,26,10,2020,escuela profesional y tecnica codadepro c.a.,habilitado,organismo evaluador de la conformidad,19-11-2019,quito,pichincha
10900,738,1918,1.0,6.0,250.0,0.0,1,28-02-2020,28,2,2020,escuela profesional y tecnica codadepro c.a.,habilitado,organismo evaluador de la conformidad,19-11-2019,quito,pichincha
10905,738,1960,1.0,6.0,250.0,0.0,1,28-09-2020,28,9,2020,escuela profesional y tecnica codadepro c.a.,habilitado,organismo evaluador de la conformidad,19-11-2019,quito,pichincha
