id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap_cer,prediction_num_cap_cer,total_horas,prediction_total_horas,total_ganancias,prediction_total_ganancias,porcentaje_asistencia,prediction_porcentaje_asistencia
615.0,1508.0,1201.0,6.0,9.0,9.0,216.0,216.0,801.3599999999999,801.3599999999999,0.0,5.335761920429985
616.0,1508.0,1202.0,6.0,9.0,9.0,216.0,216.0,801.3599999999999,801.3599999999999,0.0,5.335761920429985
617.0,1508.0,1203.0,6.0,37.0,37.0,888.0,882.0,10043.28,10043.28,0.0,5.335761920429985
618.0,1508.0,1204.0,6.0,37.0,37.0,888.0,882.0,20717.04,20717.04,0.0,5.335761920429985
888.0,1508.0,1197.0,3.0,36.0,36.0,1152.0,1152.0,9768.96,9768.96,0.0,5.335761920429985
889.0,1508.0,1198.0,3.0,36.0,36.0,1152.0,1152.0,24687.36,24687.36,0.0,5.335761920429985
1087.0,1508.0,1199.0,4.0,22.0,22.0,704.0,704.0,5969.92,5969.92,0.0,5.335761920429985
1088.0,1508.0,1200.0,4.0,22.0,22.0,704.0,704.0,15086.72,15086.72,0.0,5.335761920429985
1089.0,1508.0,1197.0,4.0,170.0,170.0,5440.0,5440.0,46131.2,46131.2,0.0,5.335761920429985
1090.0,1508.0,1198.0,4.0,170.0,170.0,5440.0,5440.0,116579.2,116579.2,0.0,5.335761920429985
1091.0,1508.0,1209.0,4.0,3.0,3.0,114.0,114.0,320.34000000000003,320.34000000000003,0.0,5.335761920429985
1092.0,1508.0,1210.0,4.0,3.0,3.0,114.0,114.0,75.24000000000001,75.24000000000001,0.0,5.335761920429985
1093.0,1508.0,1211.0,4.0,4.0,4.0,96.0,96.0,315.84000000000003,315.84000000000003,0.0,5.335761920429985
1094.0,1508.0,1212.0,4.0,4.0,4.0,96.0,96.0,63.36,63.36,0.0,5.335761920429985
1099.0,1508.0,1203.0,4.0,27.0,27.0,648.0,648.0,7328.88,7328.88,0.0,5.335761920429985
1100.0,1508.0,1204.0,4.0,27.0,27.0,648.0,648.0,15117.839999999998,15117.839999999998,0.0,5.335761920429985
1095.0,1508.0,1207.0,4.0,24.0,24.0,768.0,768.0,6512.64,6512.64,0.0,6.944444444444445
1096.0,1508.0,1208.0,4.0,24.0,24.0,768.0,768.0,6512.64,6512.64,0.0,6.944444444444445
1097.0,1508.0,1205.0,4.0,14.0,14.0,336.0,336.0,1246.56,1246.5599999999995,0.0,5.335761920429985
1098.0,1508.0,1206.0,4.0,14.0,14.0,336.0,336.0,1246.56,1246.5599999999995,0.0,5.335761920429985
619.0,1519.0,2825.0,6.0,3.0,3.0,288.0,288.0,1980.251428571428,1980.251428571428,0.0,0.0333333333333333
620.0,1579.0,4498.0,6.0,6.0,6.0,60.0,60.0,1426.8000000000002,1426.8000000000002,0.0,0.1262626262626262
621.0,1580.0,2833.0,6.0,18.0,18.0,720.0,720.0,10418.4,10418.4,0.0336448598130841,0.0336448598130841
622.0,1580.0,2840.0,6.0,52.0,52.0,2080.0,2080.0,14301.815873015865,14301.815873015865,0.0971962616822429,0.0971962616822429
623.0,1580.0,2828.0,6.0,4.0,4.0,80.0,80.0,68.8,68.8,0.0074766355140186,0.0074766355140186
624.0,1580.0,2883.0,6.0,4.0,4.0,80.0,80.0,840.0,840.0,0.0074766355140186,0.0074766355140186
625.0,1580.0,2886.0,6.0,27.0,26.5,540.0,492.0,12598.2,12598.2,0.0504672897196261,0.0504672897196261
626.0,1580.0,2899.0,6.0,14.0,14.0,280.0,280.0,4130.0,4130.0,0.0261682242990654,0.0261682242990654
627.0,1580.0,2858.0,6.0,22.0,22.0,440.0,440.0,6490.0,6490.0,0.0411214953271028,0.0411214953271028
628.0,1580.0,2879.0,6.0,22.0,22.0,440.0,440.0,10265.2,10265.2,0.0411214953271028,0.0411214953271028
629.0,1580.0,2829.0,6.0,69.0,69.0,2760.0,2760.0,37950.0,37950.0,0.1289719626168224,0.1289719626168224
630.0,1580.0,2914.0,6.0,6.0,6.0,240.0,240.0,3300.0,3300.0,0.011214953271028,0.011214953271028
631.0,1580.0,2915.0,6.0,6.0,6.0,240.0,240.0,271.2,271.2,0.011214953271028,0.011214953271028
632.0,1580.0,2872.0,6.0,33.0,33.0,660.0,690.0,6930.0,6930.0,0.0616822429906542,0.0616822429906542
633.0,1580.0,2887.0,6.0,33.0,33.0,660.0,684.0,5497.8,5497.8,0.0616822429906542,0.0616822429906542
634.0,1580.0,2865.0,6.0,37.0,37.0,740.0,740.0,10915.0,10915.0,0.0691588785046729,0.0691588785046729
635.0,1580.0,2893.0,6.0,37.0,37.0,740.0,740.0,17264.199999999997,17264.199999999997,0.0691588785046729,0.0691588785046729
636.0,1580.0,2863.0,6.0,41.0,41.0,820.0,820.0,8610.0,8610.0,0.0766355140186915,0.0766355140186915
637.0,1580.0,2891.0,6.0,41.0,41.0,820.0,820.0,926.6,926.6,0.0766355140186915,0.0766355140186915
638.0,1580.0,2900.0,6.0,9.0,9.0,216.0,216.0,1440.7199999999998,1440.7199999999998,0.016822429906542,0.016822429906542
639.0,1580.0,2916.0,6.0,9.0,9.0,216.0,216.0,2430.0,2430.0,0.016822429906542,0.016822429906542
640.0,1580.0,2862.0,6.0,8.0,8.0,160.0,160.0,1680.0,1680.0,0.0149532710280373,0.0149532710280373
641.0,1580.0,2890.0,6.0,8.0,8.0,160.0,160.0,3732.8,3732.8,0.0149532710280373,0.0149532710280373
642.0,1580.0,2834.0,6.0,231.0,231.0,9240.0,9240.0,133702.80000000002,133702.80000000002,0.4317757009345794,0.4317757009345794
643.0,1580.0,2838.0,6.0,231.0,231.0,9240.0,9240.0,63533.06666666663,63533.06666666663,0.4317757009345794,0.4317757009345794
644.0,1580.0,2868.0,6.0,17.0,17.0,340.0,340.0,9350.0,9350.0,0.0317757009345794,0.0317757009345794
645.0,1580.0,2896.0,6.0,17.0,17.0,340.0,340.0,129.2,129.2,0.0317757009345794,0.0317757009345794
646.0,1580.0,2881.0,6.0,36.0,36.0,720.0,690.0,16797.6,16797.6,0.0672897196261682,0.0672897196261682
647.0,1580.0,2905.0,6.0,36.0,36.0,864.0,807.0,12744.0,12744.0,0.0672897196261682,0.0672897196261682
648.0,1580.0,2869.0,6.0,10.0,10.0,200.0,200.0,2950.0,2950.0,0.0186915887850467,0.0186915887850467
649.0,1580.0,2897.0,6.0,10.0,10.0,200.0,200.0,4666.0,4666.0,0.0186915887850467,0.0186915887850467
650.0,1580.0,2912.0,6.0,9.0,9.0,360.0,360.0,4950.0,4950.0,0.016822429906542,0.016822429906542
651.0,1580.0,2913.0,6.0,9.0,9.0,360.0,360.0,7714.8,7714.8,0.016822429906542,0.016822429906542
652.0,1580.0,2908.0,6.0,6.0,6.0,144.0,144.0,2164.32,2164.32,0.011214953271028,0.011214953271028
653.0,1580.0,2866.0,6.0,6.0,6.0,120.0,120.0,1770.0,1770.0,0.011214953271028,0.011214953271028
654.0,1580.0,2894.0,6.0,6.0,6.0,120.0,120.0,2571.6000000000004,2571.6000000000004,0.011214953271028,0.011214953271028
655.0,1580.0,2909.0,6.0,6.0,6.0,96.0,96.0,1739.52,1739.52,0.011214953271028,0.011214953271028
656.0,1580.0,2911.0,6.0,6.0,6.0,96.0,96.0,660.48,660.48,0.011214953271028,0.011214953271028
657.0,1580.0,2855.0,6.0,8.0,8.0,160.0,160.0,1680.0,1680.0,0.0149532710280373,0.0149532710280373
658.0,1580.0,2877.0,6.0,8.0,8.0,160.0,160.0,1100.8,1100.8,0.0149532710280373,0.0149532710280373
659.0,1580.0,2830.0,6.0,28.0,28.0,840.0,900.0,8820.0,8820.0,0.0523364485981308,0.0523364485981308
660.0,1580.0,2845.0,6.0,28.0,28.0,840.0,900.0,5775.73333333333,5775.73333333333,0.0523364485981308,0.0523364485981308
661.0,1580.0,2832.0,6.0,35.0,35.0,1400.0,1400.0,19250.0,19250.0,0.0654205607476635,0.0654205607476635
662.0,1580.0,2844.0,6.0,35.0,35.0,1400.0,1400.0,9626.222222222215,9626.222222222215,0.0654205607476635,0.0654205607476635
663.0,1580.0,2848.0,6.0,22.0,22.0,440.0,440.0,4620.0,4620.0,0.0411214953271028,0.0411214953271028
664.0,1580.0,2854.0,6.0,22.0,22.0,440.0,440.0,3025.384126984125,3025.384126984125,0.0411214953271028,0.0411214953271028
665.0,1580.0,2876.0,6.0,22.0,22.0,440.0,440.0,2934.8,2934.8,0.0411214953271028,0.0411214953271028
666.0,1580.0,2847.0,6.0,116.0,116.0,2320.0,2320.0,34220.0,34220.0,0.216822429906542,0.216822429906542
667.0,1580.0,2853.0,6.0,116.0,116.0,2320.0,2320.0,15952.025396825387,15952.025396825387,0.216822429906542,0.216822429906542
668.0,1580.0,2875.0,6.0,116.0,116.0,2320.0,2320.0,1995.2,1995.2,0.216822429906542,0.216822429906542
669.0,1580.0,2871.0,6.0,13.0,13.0,208.0,208.0,15437.76,15437.76,0.0242990654205607,0.0242990654205607
670.0,1580.0,2898.0,6.0,13.0,13.0,208.0,208.0,1431.04,1431.04,0.0242990654205607,0.0242990654205607
671.0,1580.0,2835.0,6.0,24.0,24.0,960.0,960.0,13200.0,13200.0,0.0448598130841121,0.0448598130841121
672.0,1580.0,2839.0,6.0,56.0,56.0,2240.0,2240.0,2240.0,2240.0,0.1046728971962616,0.1046728971962616
673.0,1580.0,2867.0,6.0,10.0,10.0,200.0,200.0,2100.0,2100.0,0.0186915887850467,0.0186915887850467
674.0,1580.0,2895.0,6.0,10.0,10.0,200.0,200.0,4666.0,4666.0,0.0186915887850467,0.0186915887850467
675.0,1580.0,2873.0,6.0,16.0,16.0,320.0,320.0,4720.0,4720.0,0.0299065420560747,0.0299065420560747
676.0,1580.0,2889.0,6.0,16.0,16.0,320.0,320.0,2134.4,2134.4,0.0299065420560747,0.0299065420560747
677.0,1580.0,2880.0,6.0,24.0,24.0,480.0,508.0,3998.4,3998.4,0.0448598130841121,0.0448598130841121
678.0,1580.0,2846.0,6.0,108.0,108.0,2160.0,2160.0,22680.0,22680.0,0.2018691588785046,0.2018691588785046
679.0,1580.0,2852.0,6.0,108.0,108.0,2160.0,2160.0,14851.885714285703,14851.885714285703,0.2018691588785046,0.2018691588785046
680.0,1580.0,2851.0,6.0,51.0,51.0,2040.0,2040.0,14026.780952380945,14026.780952380945,0.0953271028037383,0.0953271028037383
681.0,1580.0,2907.0,6.0,20.0,20.0,800.0,800.0,11000.0,11000.0,0.0373831775700934,0.0373831775700934
682.0,1580.0,2884.0,6.0,2.0,2.0,40.0,40.0,34.4,34.4,0.0037383177570093,0.0037383177570093
683.0,1580.0,2882.0,6.0,30.0,30.0,600.0,508.0,516.0,516.0,0.0560747663551401,0.0560747663551401
1101.0,1580.0,2833.0,4.0,35.0,35.0,1400.0,1400.0,20258.000000000004,20258.000000000004,0.0654205607476635,0.0654205607476635
1102.0,1580.0,2829.0,4.0,57.0,57.0,2280.0,2280.0,31350.0,31350.0,0.1065420560747663,0.1065420560747663
1103.0,1580.0,2834.0,4.0,106.0,106.0,4240.0,4240.0,61352.80000000001,61352.80000000001,0.1981308411214953,0.1981308411214953
1104.0,1580.0,2838.0,4.0,106.0,106.0,4240.0,4240.0,29153.70158730157,29153.70158730157,0.1981308411214953,0.1981308411214953
1105.0,1580.0,2830.0,4.0,11.0,11.0,330.0,330.0,3465.0,3465.0,0.0205607476635514,0.0205607476635514
1106.0,1580.0,2845.0,4.0,11.0,11.0,330.0,330.0,2269.038095238094,2269.038095238094,0.0205607476635514,0.0205607476635514
1107.0,1580.0,2832.0,4.0,10.0,10.0,400.0,400.0,5500.0,5500.0,0.0186915887850467,0.0186915887850467
1108.0,1580.0,2844.0,4.0,10.0,10.0,400.0,400.0,2750.349206349205,2750.349206349205,0.0186915887850467,0.0186915887850467
1109.0,1580.0,2835.0,4.0,12.0,12.0,480.0,480.0,6600.0,6600.0,0.022429906542056,0.022429906542056
1110.0,1580.0,2851.0,4.0,76.0,76.0,3040.0,3040.0,20902.653968253955,20902.653968253955,0.1420560747663551,0.1420560747663551
684.0,1582.0,545.0,6.0,8.0,8.0,320.0,320.0,2200.279365079364,2200.279365079364,0.0,1.5345320102928102
685.0,1582.0,546.0,6.0,8.0,8.0,320.0,320.0,1676.8000000000002,1676.8000000000002,0.0,1.5345320102928102
686.0,1582.0,547.0,6.0,8.0,8.0,320.0,320.0,998.4,998.4,0.0,1.5345320102928102
687.0,1582.0,566.0,6.0,5.0,5.0,200.0,200.0,1375.1746031746025,1375.1746031746025,0.0,0.0333333333333333
688.0,1582.0,567.0,6.0,5.0,5.0,200.0,200.0,882.0,882.0,0.0,0.0333333333333333
689.0,1582.0,568.0,6.0,5.0,5.0,200.0,200.0,1375.1746031746025,1375.1746031746025,0.0,0.0333333333333333
690.0,1582.0,550.0,6.0,6.0,6.0,240.0,240.0,1650.2095238095228,1650.2095238095228,0.0,1.5345320102928102
691.0,1582.0,581.0,6.0,6.0,6.0,720.0,720.0,4950.628571428569,4950.628571428569,0.0,1.5345320102928102
692.0,1582.0,576.0,6.0,30.0,30.0,1200.0,1200.0,15864.000000000002,15864.000000000002,0.0,6.944444444444445
1111.0,1582.0,545.0,4.0,10.0,10.0,400.0,400.0,2750.349206349205,2750.349206349205,0.0,1.5345320102928102
1112.0,1582.0,546.0,4.0,10.0,10.0,400.0,400.0,2096.0,2096.0,0.0,1.5345320102928102
1113.0,1582.0,547.0,4.0,10.0,10.0,400.0,400.0,1248.0,1248.0,0.0,1.5345320102928102
1114.0,1582.0,550.0,4.0,12.0,12.0,480.0,480.0,3300.4190476190456,3300.4190476190456,0.0,1.5345320102928102
1115.0,1582.0,581.0,4.0,12.0,12.0,1440.0,1440.0,9901.257142857135,9901.257142857135,0.0,1.5345320102928102
1119.0,1582.0,576.0,4.0,17.0,17.0,680.0,680.0,8989.6,8989.599999999999,0.0,6.944444444444445
1116.0,1582.0,535.0,4.0,46.0,46.0,1840.0,1840.0,12651.606349206342,12651.606349206342,0.0,13.727327276906806
1117.0,1582.0,536.0,4.0,46.0,46.0,1840.0,1840.0,5133.599999999999,5133.599999999999,0.0,13.727327276906806
1118.0,1582.0,537.0,4.0,46.0,46.0,1840.0,1840.0,12651.606349206342,12651.606349206342,0.0,13.727327276906806
693.0,1607.0,3570.0,6.0,1.0,1.0,18.0,18.0,761.04,761.04,0.0,0.0643707756678468
694.0,1607.0,3571.0,6.0,1.0,1.0,18.0,18.0,761.04,761.04,0.0,0.0643707756678468
905.0,1607.0,3570.0,3.0,133.0,133.0,2394.0,2394.0,101218.32,101218.32,0.0,33.909530124742766
906.0,1607.0,3571.0,3.0,133.0,133.0,2394.0,2394.0,101218.32,101218.32,0.0,33.909530124742766
891.0,1607.0,3558.0,3.0,21.0,21.0,168.0,168.0,15980.16,15980.160000000002,0.0,2.9761904761904754
892.0,1607.0,3559.0,3.0,21.0,21.0,168.0,168.0,15980.16,15980.160000000002,0.0,2.9761904761904754
893.0,1607.0,3706.0,3.0,21.0,21.0,168.0,168.0,420.0,420.0,0.0,1.3536783917676638
894.0,1607.0,3707.0,3.0,21.0,21.0,168.0,168.0,420.0,420.0,0.0,1.3536783917676638
895.0,1607.0,3560.0,3.0,21.0,21.0,168.0,168.0,15980.16,15980.160000000002,0.0,2.9761904761904754
896.0,1607.0,3561.0,3.0,21.0,21.0,168.0,168.0,15980.16,15980.160000000002,0.0,2.9761904761904754
897.0,1607.0,3516.0,3.0,2.0,2.0,60.0,60.0,580.2,580.2,0.0,0.5952380952380952
898.0,1607.0,3517.0,3.0,2.0,2.0,60.0,60.0,580.2,580.2,0.0,0.5952380952380952
899.0,1607.0,3518.0,3.0,26.0,26.0,1040.0,1040.0,19780.8,19780.8,0.0,0.5952380952380952
900.0,1607.0,3519.0,3.0,26.0,26.0,1040.0,1040.0,19780.8,19780.8,0.0,0.5952380952380952
901.0,1607.0,3506.0,3.0,12.0,12.0,1440.0,1440.0,5155.200000000001,5155.200000000001,0.0,0.9702651515151516
902.0,1607.0,3507.0,3.0,12.0,12.0,1440.0,1440.0,5155.200000000001,5155.200000000001,0.0,0.9702651515151516
903.0,1607.0,3716.0,3.0,12.0,12.0,1440.0,1440.0,2448.0,2448.0,0.0,0.9702651515151516
904.0,1607.0,3717.0,3.0,12.0,12.0,1440.0,1440.0,2448.0,2448.0,0.0,0.9702651515151516
907.0,1607.0,3574.0,3.0,32.0,32.0,256.0,256.0,24350.72,24350.72,0.0,2.9761904761904754
908.0,1607.0,3575.0,3.0,32.0,32.0,256.0,256.0,24350.72,24350.72,0.0,2.9761904761904754
909.0,1607.0,3524.0,3.0,66.0,66.0,528.0,528.0,50223.36,50223.36,0.0,2.380952380952381
910.0,1607.0,3525.0,3.0,66.0,66.0,528.0,528.0,50223.36,50223.36,0.0,2.380952380952381
911.0,1607.0,3698.0,3.0,66.0,66.0,528.0,528.0,1320.0,1320.0,0.0,20.680740110656423
912.0,1607.0,3699.0,3.0,66.0,66.0,528.0,528.0,1320.0,1320.0,0.0,20.680740110656423
913.0,1607.0,3586.0,3.0,17.0,17.0,136.0,136.0,12936.32,12936.32,0.0,2.9761904761904754
914.0,1607.0,3587.0,3.0,17.0,17.0,136.0,136.0,12936.32,12936.32,0.0,2.9761904761904754
915.0,1607.0,3530.0,3.0,33.0,33.0,264.0,264.0,25111.68,25111.68,0.0,2.380952380952381
916.0,1607.0,3531.0,3.0,33.0,33.0,264.0,264.0,25111.68,25111.68,0.0,2.380952380952381
917.0,1607.0,3590.0,3.0,192.0,192.0,1536.0,1536.0,146104.32,146104.32,0.0,33.909530124742766
918.0,1607.0,3591.0,3.0,192.0,192.0,1536.0,1536.0,146104.32,146104.32,0.0,33.909530124742766
919.0,1607.0,3696.0,3.0,192.0,192.0,1536.0,1536.0,3840.0,3840.0,0.0,33.909530124742766
920.0,1607.0,3697.0,3.0,192.0,192.0,1536.0,1536.0,3840.0,3840.0,0.0,33.909530124742766
921.0,1607.0,3600.0,3.0,34.0,34.0,272.0,272.0,25872.64,25872.64,0.0,2.9761904761904754
922.0,1607.0,3601.0,3.0,34.0,34.0,272.0,272.0,25872.64,25872.64,0.0,2.9761904761904754
923.0,1607.0,3702.0,3.0,4.0,4.0,32.0,32.0,681.28,681.28,0.0,1.3536783917676638
924.0,1607.0,3703.0,3.0,4.0,4.0,32.0,32.0,681.28,681.28,0.0,1.3536783917676638
925.0,1607.0,3680.0,3.0,10.0,10.0,80.0,80.0,7609.6,7609.600000000001,0.0,2.9761904761904754
926.0,1607.0,3681.0,3.0,10.0,10.0,80.0,80.0,7609.6,7609.600000000001,0.0,2.9761904761904754
927.0,1607.0,3682.0,3.0,10.0,10.0,160.0,160.0,7609.6,7609.600000000001,0.0,0.0643707756678467
928.0,1607.0,3683.0,3.0,10.0,10.0,160.0,160.0,7609.6,7609.600000000001,0.0,0.0643707756678467
929.0,1607.0,3684.0,3.0,10.0,10.0,240.0,240.0,7610.4,7610.4,0.0,0.0643707756678467
930.0,1607.0,3685.0,3.0,10.0,10.0,240.0,240.0,7610.4,7610.4,0.0,0.0643707756678467
1131.0,1607.0,3570.0,4.0,155.0,155.0,2790.0,2790.0,117961.2,117961.2,0.0,33.909530124742766
1132.0,1607.0,3571.0,4.0,155.0,155.0,2790.0,2790.0,117961.2,117961.2,0.0,33.909530124742766
1121.0,1607.0,3558.0,4.0,51.0,51.0,408.0,408.0,38808.96,38808.96,0.0,2.9761904761904754
1122.0,1607.0,3559.0,4.0,51.0,51.0,408.0,408.0,38808.96,38808.96,0.0,2.9761904761904754
1123.0,1607.0,3706.0,4.0,51.0,51.0,408.0,408.0,1020.0,1020.0,0.0,1.3536783917676638
1124.0,1607.0,3707.0,4.0,51.0,51.0,408.0,408.0,1020.0,1020.0,0.0,1.3536783917676638
1125.0,1607.0,3518.0,4.0,17.0,17.0,680.0,680.0,12933.6,12933.6,0.0,0.5952380952380952
1126.0,1607.0,3519.0,4.0,17.0,17.0,680.0,680.0,12933.6,12933.6,0.0,0.5952380952380952
1127.0,1607.0,3506.0,4.0,25.0,25.0,3000.0,3000.0,10740.0,10740.0,0.0,0.9702651515151516
1128.0,1607.0,3507.0,4.0,25.0,25.0,3000.0,3000.0,10740.0,10740.0,0.0,0.9702651515151516
1129.0,1607.0,3716.0,4.0,25.0,25.0,3000.0,3000.0,5100.0,5100.0,0.0,0.9702651515151516
1130.0,1607.0,3717.0,4.0,25.0,25.0,3000.0,3000.0,5100.0,5100.0,0.0,0.9702651515151516
1133.0,1607.0,3524.0,4.0,20.0,20.0,160.0,160.0,15219.2,15219.2,0.0,2.380952380952381
1134.0,1607.0,3525.0,4.0,20.0,20.0,160.0,160.0,15219.2,15219.2,0.0,2.380952380952381
1135.0,1607.0,3698.0,4.0,20.0,20.0,160.0,160.0,400.0,400.0,0.0,1.3536783917676638
1136.0,1607.0,3699.0,4.0,20.0,20.0,160.0,160.0,400.0,400.0,0.0,1.3536783917676638
1145.0,1607.0,3590.0,4.0,43.0,43.0,344.0,344.0,32721.28,32721.28,0.0,2.9761904761904754
1146.0,1607.0,3591.0,4.0,43.0,43.0,344.0,344.0,32721.28,32721.28,0.0,2.9761904761904754
1147.0,1607.0,3696.0,4.0,43.0,43.0,344.0,344.0,860.0,860.0,0.0,1.3536783917676638
1148.0,1607.0,3697.0,4.0,43.0,43.0,344.0,344.0,860.0,860.0,0.0,1.3536783917676638
1149.0,1607.0,3600.0,4.0,369.0,369.0,2952.0,2952.0,280794.24,280794.24,0.0,182.1428571428572
1150.0,1607.0,3601.0,4.0,369.0,369.0,2952.0,2952.0,280794.24,280794.24,0.0,182.1428571428572
1151.0,1607.0,3702.0,4.0,26.0,26.0,208.0,208.0,4428.32,4428.32,0.0,1.3536783917676638
1152.0,1607.0,3703.0,4.0,26.0,26.0,208.0,208.0,4428.32,4428.32,0.0,1.3536783917676638
1159.0,1607.0,3680.0,4.0,7.0,7.0,56.0,56.0,5326.72,5326.72,0.0,2.9761904761904754
1160.0,1607.0,3681.0,4.0,7.0,7.0,56.0,56.0,5326.72,5326.72,0.0,2.9761904761904754
1161.0,1607.0,3682.0,4.0,7.0,7.0,112.0,112.0,5326.72,5326.72,0.0,0.482780817508851
1162.0,1607.0,3683.0,4.0,7.0,7.0,112.0,112.0,5326.72,5326.72,0.0,0.482780817508851
1163.0,1607.0,3684.0,4.0,7.0,7.0,168.0,168.0,5327.28,5327.28,0.0,0.482780817508851
1164.0,1607.0,3685.0,4.0,7.0,7.0,168.0,168.0,5327.28,5327.28,0.0,0.482780817508851
1137.0,1607.0,3642.0,4.0,9.0,9.0,72.0,72.0,6848.64,6848.64,0.0,2.9761904761904754
1138.0,1607.0,3643.0,4.0,9.0,9.0,72.0,72.0,6848.64,6848.64,0.0,2.9761904761904754
1139.0,1607.0,3644.0,4.0,9.0,9.0,144.0,144.0,6848.64,6848.64,0.0,0.482780817508851
1140.0,1607.0,3645.0,4.0,9.0,9.0,144.0,144.0,6848.64,6848.64,0.0,0.482780817508851
1141.0,1607.0,3708.0,4.0,9.0,9.0,72.0,72.0,180.0,180.0,0.0,1.3536783917676638
1142.0,1607.0,3709.0,4.0,9.0,9.0,72.0,72.0,180.0,180.0,0.0,1.3536783917676638
1143.0,1607.0,3480.0,4.0,14.0,14.0,420.0,420.0,3498.6,3498.6,0.0,0.1262626262626262
1144.0,1607.0,3481.0,4.0,14.0,14.0,420.0,420.0,3498.6,3498.6,0.0,0.1262626262626262
1153.0,1607.0,3650.0,4.0,40.0,40.0,320.0,320.0,30438.4,30438.4,0.0,2.9761904761904754
1154.0,1607.0,3651.0,4.0,40.0,40.0,320.0,320.0,30438.4,30438.4,0.0,2.9761904761904754
1155.0,1607.0,3652.0,4.0,40.0,40.0,640.0,640.0,30438.4,30438.4,0.0,0.482780817508851
1156.0,1607.0,3653.0,4.0,40.0,40.0,640.0,640.0,30438.4,30438.4,0.0,0.482780817508851
1157.0,1607.0,3654.0,4.0,40.0,40.0,960.0,960.0,30441.6,30441.6,0.0,0.482780817508851
1158.0,1607.0,3655.0,4.0,40.0,40.0,960.0,960.0,30441.6,30441.6,0.0,0.482780817508851
802.0,1607.0,3570.0,5.0,1.0,1.0,18.0,18.0,761.04,761.04,0.0,0.5042754781248504
803.0,1607.0,3571.0,5.0,1.0,1.0,18.0,18.0,761.04,761.04,0.0,0.5042754781248504
1748.0,1607.0,3570.0,7.0,199.0,199.0,3582.0,3582.0,151446.96,151446.96,0.0,33.909530124742766
1749.0,1607.0,3571.0,7.0,199.0,199.0,3582.0,3582.0,151446.96,151446.96,0.0,33.909530124742766
1728.0,1607.0,3558.0,7.0,134.0,134.0,1072.0,1072.0,101968.64,102225.89333333333,0.0,33.909530124742766
1729.0,1607.0,3559.0,7.0,134.0,134.0,1072.0,1072.0,101968.64,102225.89333333333,0.0,33.909530124742766
1730.0,1607.0,3706.0,7.0,134.0,132.0,1072.0,1072.0,2680.0,2680.0,0.0,33.909530124742766
1731.0,1607.0,3707.0,7.0,134.0,132.0,1072.0,1072.0,2680.0,2680.0,0.0,33.909530124742766
1732.0,1607.0,3560.0,7.0,176.0,176.0,1408.0,1408.0,133928.96000000002,133928.96000000002,0.0,33.909530124742766
1733.0,1607.0,3561.0,7.0,176.0,176.0,1408.0,1408.0,133928.96000000002,133928.96000000002,0.0,33.909530124742766
1736.0,1607.0,3518.0,7.0,50.0,50.0,2000.0,2000.0,38040.0,38040.0,0.0,0.5952380952380952
1737.0,1607.0,3519.0,7.0,50.0,50.0,2000.0,2000.0,38040.0,38040.0,0.0,0.5952380952380952
1744.0,1607.0,3506.0,7.0,161.0,161.0,19320.0,19320.0,69165.6,68669.12000000001,0.0,0.9702651515151516
1745.0,1607.0,3507.0,7.0,161.0,161.0,19320.0,19320.0,69165.6,68669.12000000001,0.0,0.9702651515151516
1746.0,1607.0,3716.0,7.0,161.0,161.0,19320.0,19320.0,32844.0,32844.0,0.0,0.9702651515151516
1747.0,1607.0,3717.0,7.0,161.0,161.0,19320.0,19320.0,32844.0,32844.0,0.0,0.9702651515151516
1754.0,1607.0,3524.0,7.0,30.0,30.0,240.0,240.0,22828.800000000003,22828.800000000003,0.0,2.380952380952381
1755.0,1607.0,3525.0,7.0,30.0,30.0,240.0,240.0,22828.800000000003,22828.800000000003,0.0,2.380952380952381
1756.0,1607.0,3698.0,7.0,30.0,30.0,240.0,240.0,600.0,600.0,0.0,1.3536783917676638
1757.0,1607.0,3699.0,7.0,30.0,30.0,240.0,240.0,600.0,600.0,0.0,1.3536783917676638
1774.0,1607.0,3590.0,7.0,277.0,277.0,2216.0,2216.0,210785.92,210785.92,0.0,176.78571428571425
1775.0,1607.0,3591.0,7.0,277.0,277.0,2216.0,2216.0,210785.92,210785.92,0.0,176.78571428571425
1776.0,1607.0,3696.0,7.0,277.0,277.0,2216.0,2216.0,5540.0,5540.0,0.0,176.78571428571425
1777.0,1607.0,3697.0,7.0,277.0,277.0,2216.0,2216.0,5540.0,5540.0,0.0,176.78571428571425
1786.0,1607.0,3600.0,7.0,178.0,178.0,1424.0,1424.0,135450.88,135450.88,0.0,33.909530124742766
1787.0,1607.0,3601.0,7.0,178.0,178.0,1424.0,1424.0,135450.88,135450.88,0.0,33.909530124742766
1788.0,1607.0,3702.0,7.0,56.0,56.0,448.0,448.0,9537.92,9537.92,0.0,1.3536783917676638
1789.0,1607.0,3703.0,7.0,56.0,56.0,448.0,448.0,9537.92,9537.92,0.0,1.3536783917676638
1812.0,1607.0,3680.0,7.0,133.0,133.0,1064.0,1064.0,101207.68,101207.68,0.0,33.909530124742766
1813.0,1607.0,3681.0,7.0,133.0,133.0,1064.0,1064.0,101207.68,101207.68,0.0,33.909530124742766
1814.0,1607.0,3682.0,7.0,133.0,133.66666666666666,2128.0,2128.0,101207.68,101207.68,0.0,33.909530124742766
