id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,tipo,area_familia,especialidad_sector,curso_perfil,modalidad,carga_horaria,costo,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
389,863,4703,6,curso,transporte y logística,manejo integral de bodegas y almacenes,administración de bodegas,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
390,863,4666,6,curso,administración y legislación,administración contable y de costos,cierre de balance con aplicación de niif,virtual,12,7.92,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
391,863,4674,6,curso,administración y legislación,administración general,contratación pública y sus aplicativos,virtual,12,279.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
392,863,4697,6,curso,administración y legislación,gestión del talento humano,cálculo de nómina,virtual,12,257.16,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
393,863,4679,6,curso,administración y legislación,gestión de la calidad,elaboración de manuales de procedimientos,presencial,12,173.64,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
394,863,4680,6,curso,administración y legislación,gestión de la calidad,elaboración de manuales de procedimientos,virtual,12,279.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
395,863,4683,6,curso,tecnologías de la información y comunicación,programas de escritorio,excel avanzado,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
396,863,4707,6,curso,tecnologías de la información y comunicación,programas de escritorio,excel avanzado,presencial,12,126.0,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
397,863,4704,6,curso,tecnologías de la información y comunicación,programas de escritorio,excel básico,presencial,12,126.0,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
398,863,4705,6,curso,tecnologías de la información y comunicación,programas de escritorio,excel básico,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
399,863,4682,6,curso,tecnologías de la información y comunicación,programas de escritorio,excel intermedio,presencial,12,177.0,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
400,863,4706,6,curso,tecnologías de la información y comunicación,programas de escritorio,excel intermedio,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
401,863,4671,6,curso,administración y legislación,administración contable y de costos,finanzas para no financieros,virtual,12,7.92,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
402,863,4642,6,curso,administración y legislación,administración contable y de costos,formación de asistencia tributaria,presencial,12,145.92000000000002,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
403,863,4672,6,curso,administración y legislación,administración contable y de costos,formación de asistencia tributaria,virtual,12,7.92,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
404,863,4645,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,fundamentos de la seguridad y salud en el trabajo,presencial,12,30.0,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
405,863,4654,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,fundamentos de la seguridad y salud en el trabajo,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
406,863,4686,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,gestión de riesgos laborales,presencial,12,173.64,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
407,863,4710,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,gestión de riesgos laborales,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
408,863,4688,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manejo seguro de montacargas,presencial,12,148.44,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
409,863,4714,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manejo seguro de montacargas,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
410,863,4650,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos eléctricos,presencial,12,173.64,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
411,863,4660,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos eléctricos,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
412,863,4648,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos en la construcción,presencial,12,279.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
413,863,4658,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos en la construcción,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
414,863,4655,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos laborales,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
415,863,4659,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de trabajos en alturas,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
416,863,4664,6,curso,educación y capacitación,capacitación,trabajos en caliente,virtual,12,90.0,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
417,863,4677,6,curso,educación y capacitación,capacitación,trabajos en caliente,presencial,12,42.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
418,863,4691,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,trabajos en espacios confinados,virtual,12,99.96,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
419,863,4692,6,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,trabajos en espacios confinados,presencial,12,761.04,31-12-2021,31,12,2021,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
2123,863,4702,2142,curso,administración y legislación,legislación,actualización en legislación laboral,virtual,12,279.96,31-01-2023,31,1,2023,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
2161,863,4679,2142,curso,administración y legislación,gestión de la calidad,elaboración de manuales de procedimientos,presencial,12,173.64,31-01-2023,31,1,2023,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
1983,863,4660,2142,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos eléctricos,virtual,12,99.96,31-01-2023,31,1,2023,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
2018,863,4655,2142,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos laborales,virtual,12,99.96,31-01-2023,31,1,2023,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
2068,863,4705,2143,curso,tecnologías de la información y comunicación,programas de escritorio,excel básico,virtual,12,99.96,28-02-2023,28,2,2023,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
2194,863,4688,2143,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manejo seguro de montacargas,presencial,12,148.44,28-02-2023,28,2,2023,fundacion rio guayas,calificado,operador de capacitación,15-10-2021,guayaquil,guayas
420,868,724,6,curso,procesos industriales,madera,carpintería en general,presencial,566,10765.32,31-12-2021,31,12,2021,fundacion tainate huasi,calificado,operador de capacitación,14-12-2021,cayambe,pichincha
421,868,725,6,curso,mecánica automotriz,diagnóstico y reparación de sistemas automotrices,mantenimiento vehicular diagnóstico y reparación los sistemas automotrices,presencial,200,4756.0,31-12-2021,31,12,2021,fundacion tainate huasi,calificado,operador de capacitación,14-12-2021,cayambe,pichincha
2027,868,725,2142,curso,mecánica automotriz,diagnóstico y reparación de sistemas automotrices,mantenimiento vehicular diagnóstico y reparación los sistemas automotrices,presencial,200,4756.0,31-01-2023,31,1,2023,fundacion tainate huasi,calificado,operador de capacitación,14-12-2021,cayambe,pichincha
2146,868,725,2143,curso,mecánica automotriz,diagnóstico y reparación de sistemas automotrices,mantenimiento vehicular diagnóstico y reparación los sistemas automotrices,presencial,200,4756.0,28-02-2023,28,2,2023,fundacion tainate huasi,calificado,operador de capacitación,14-12-2021,cayambe,pichincha
422,871,4143,6,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,buenas prácticas alimentarias,presencial,120,3966.0,31-12-2021,31,12,2021,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
423,871,4137,6,curso,procesos industriales,textil,corte y confección,presencial,120,1982.4,31-12-2021,31,12,2021,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
424,871,4141,6,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,elaboración de alimentos procesados derivados de las frutas,presencial,60,1057.2,31-12-2021,31,12,2021,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
425,871,4136,6,curso,electricidad y electrónica,electricidad domiciliaria,electricidad básica,presencial,120,3172.8,31-12-2021,31,12,2021,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
426,871,4133,6,curso,alimentación gastronomía y turismo,cocina nacional e internacional,gastronomía nacional e internacional,presencial,120,231.6,31-12-2021,31,12,2021,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
427,871,5770,6,perfil,otras actividades de servicios,actividades de peluquería y otros tratamientos de belleza,peluquería y estética,desconocida,6,250.0,31-12-2021,31,12,2021,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
428,871,4148,6,curso,servicios socioculturales y a la comunidad,salud y medicina,primeros auxilios básicos,presencial,120,1982.4,31-12-2021,31,12,2021,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
2066,871,4143,2142,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,buenas prácticas alimentarias,presencial,120,3966.0,31-01-2023,31,1,2023,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
2064,871,4137,2142,curso,procesos industriales,textil,corte y confección,presencial,120,1982.4,31-01-2023,31,1,2023,fundación cooperación y desarrollo,calificado,operador de capacitación,23-05-2021,quito,pichincha
