id_fact_oec_rs,id_razon_social,id_fecha,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
11228,771,1298,19-06-2019,19,6,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11331,771,1853,27-03-2019,27,3,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11342,771,1907,27-12-2019,27,12,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
10997,771,20,01-03-2019,1,3,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11086,771,536,08-07-2022,8,7,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11346,771,1933,28-05-2019,28,5,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11102,771,619,09-09-2020,9,9,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11021,771,165,03-04-2019,3,4,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11023,771,174,03-06-2019,3,6,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11065,771,423,06-11-2019,6,11,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11090,771,560,08-11-2019,8,11,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11101,771,618,09-09-2019,9,9,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11128,771,747,11-07-2019,11,7,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11133,771,792,12-02-2019,12,2,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11135,771,798,12-03-2019,12,3,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11191,771,1094,16-07-2019,16,7,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11275,771,1512,22-05-2019,22,5,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11301,771,1682,24-10-2019,24,10,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11369,771,2048,30-01-2019,30,1,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11005,771,75,02-01-2019,2,1,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11020,771,161,03-03-2022,3,3,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11076,771,500,07-12-2021,7,12,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11176,771,1026,15-07-2021,15,7,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11272,771,1498,22-02-2022,22,2,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11029,771,194,03-09-2020,3,9,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11032,771,214,03-12-2020,3,12,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11044,771,289,04-12-2020,4,12,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11092,771,569,08-12-2021,8,12,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11120,771,718,11-02-2019,11,2,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11130,771,775,11-11-2020,11,11,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11168,771,987,14-12-2020,14,12,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11172,771,1005,15-03-2021,15,3,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11217,771,1261,18-11-2020,18,11,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11280,771,1544,22-10-2019,22,10,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11288,771,1585,23-05-2019,23,5,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11358,771,1992,29-03-2022,29,3,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11373,771,2092,30-10-2018,30,10,2018,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11377,771,2109,31-01-2019,31,1,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11071,771,455,07-05-2019,7,5,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11084,771,524,08-05-2019,8,5,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11182,771,1048,15-11-2018,15,11,2018,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11190,771,1085,16-05-2019,16,5,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11200,771,1150,17-04-2019,17,4,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11010,771,105,02-06-2022,2,6,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11126,771,732,11-04-2022,11,4,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11263,771,1471,21-10-2019,21,10,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11070,771,453,07-04-2022,7,4,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
10999,771,35,01-06-2021,1,6,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11000,771,36,01-06-2022,1,6,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11033,771,219,04-01-2019,4,1,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11091,771,562,08-11-2021,8,11,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11097,771,602,09-06-2021,9,6,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11175,771,1025,15-07-2020,15,7,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11177,771,1027,15-07-2022,15,7,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11179,771,1032,15-08-2020,15,8,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11238,771,1356,20-03-2020,20,3,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11240,771,1369,20-05-2022,20,5,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11244,771,1387,20-08-2020,20,8,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11261,771,1466,21-09-2020,21,9,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11264,771,1473,21-10-2021,21,10,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11274,771,1503,22-03-2021,22,3,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11309,771,1729,25-06-2021,25,6,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11334,771,1865,27-05-2022,27,5,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11351,771,1948,28-07-2021,28,7,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11356,771,1990,29-03-2019,29,3,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11359,771,2000,29-05-2019,29,5,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11370,771,2057,30-03-2022,30,3,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11379,771,2123,31-05-2022,31,5,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11011,771,117,02-08-2022,2,8,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11064,771,422,06-11-2018,6,11,2018,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11105,771,630,09-11-2020,9,11,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11160,771,940,14-03-2021,14,3,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11213,771,1225,18-05-2022,18,5,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11268,771,1483,21-12-2019,21,12,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11368,771,2039,29-11-2021,29,11,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11109,771,650,10-02-2021,10,2,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11111,771,656,10-03-2021,10,3,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11199,771,1146,17-03-2021,17,3,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11222,771,1280,19-02-2021,19,2,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11276,771,1520,22-06-2022,22,6,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11307,771,1725,25-05-2022,25,5,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11347,771,1934,28-05-2021,28,5,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11060,771,401,06-07-2019,6,7,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11148,771,865,13-02-2019,13,2,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11219,771,1272,19-01-2019,19,1,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11256,771,1435,21-04-2019,21,4,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11339,771,1894,27-10-2019,27,10,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11376,771,2104,30-12-2019,30,12,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11375,771,2100,30-11-2020,30,11,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11057,771,384,06-04-2019,6,4,2019,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11183,771,1055,15-12-2018,15,12,2018,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
10996,771,17,01-02-2022,1,2,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11098,771,603,09-06-2022,9,6,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11110,771,651,10-02-2022,10,2,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11122,771,720,11-02-2021,11,2,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11223,771,1281,19-02-2022,19,2,2022,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11343,771,1913,28-01-2021,28,1,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11357,771,1991,29-03-2021,29,3,2021,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
11055,771,360,05-12-2020,5,12,2020,factor integral social ecuatoriano fialser s.a.,habilitado,organismo evaluador de la conformidad,24-05-2021,quito,pichincha
