id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles
1807,1197,983,2.0,12.0,500.0,0.0,1
1808,1197,1047,1.0,6.0,250.0,0.0,1
1809,1197,1088,2.0,12.0,500.0,0.0,2
1810,1197,1118,5.0,30.0,1250.0,0.0,1
1811,1197,1124,1.0,6.0,250.0,0.0,1
1812,1197,1187,3.0,18.0,750.0,0.0,1
1813,1197,1341,3.0,18.0,750.0,0.0,1
1814,1197,1353,7.0,42.0,1750.0,0.0,2
1815,1197,1403,2.0,12.0,500.0,0.0,2
1816,1197,1427,1.0,6.0,250.0,0.0,1
1817,1197,1433,1.0,6.0,250.0,0.0,1
1818,1197,1449,1.0,6.0,250.0,0.0,1
1819,1197,1463,1.0,6.0,250.0,0.0,1
1820,1197,1480,2.0,12.0,500.0,0.0,1
1821,1197,1619,1.0,6.0,250.0,0.0,1
1822,1197,1739,11.0,66.0,2750.0,0.0,2
1823,1197,1915,4.0,24.0,1000.0,0.0,2
1824,1197,1921,1.0,6.0,250.0,0.0,1
1825,1197,1927,1.0,6.0,250.0,0.0,1
1826,1197,1937,7.0,42.0,1750.0,0.0,2
1827,1197,2004,1.0,6.0,250.0,0.0,1
1828,1197,2046,2.0,12.0,500.0,0.0,2
1829,1197,2114,2.0,12.0,500.0,0.0,2
1830,1197,2119,4.0,24.0,1000.0,0.0,2
1831,1202,12,1.0,6.0,250.0,0.0,1
1832,1202,20,1.0,6.0,250.0,0.0,1
1833,1202,25,6.0,36.0,1500.0,0.0,2
1834,1202,58,3.0,18.0,750.0,0.0,1
1835,1202,68,1.0,6.0,250.0,0.0,1
1836,1202,69,2.0,12.0,500.0,0.0,1
1837,1202,88,6.0,36.0,1500.0,0.0,2
1838,1202,114,4.0,24.0,1000.0,0.0,1
1839,1202,149,3.0,18.0,750.0,0.0,1
1840,1202,152,1.0,6.0,250.0,0.0,1
1841,1202,288,16.0,96.0,4000.0,0.0,1
1842,1202,382,1.0,6.0,250.0,0.0,1
1843,1202,416,8.0,48.0,2000.0,0.0,1
1844,1202,437,1.0,6.0,250.0,0.0,1
1845,1202,457,3.0,18.0,750.0,0.0,1
1846,1202,471,1.0,6.0,250.0,0.0,1
1847,1202,506,1.0,6.0,250.0,0.0,1
1848,1202,536,1.0,6.0,250.0,0.0,1
1849,1202,576,1.0,6.0,250.0,0.0,1
1850,1202,579,20.0,120.0,5000.0,0.0,1
1851,1202,582,11.0,66.0,2750.0,0.0,1
1852,1202,647,1.0,6.0,250.0,0.0,1
1853,1202,653,15.0,90.0,3750.0,0.0,1
1854,1202,698,1.0,6.0,250.0,0.0,1
1855,1202,801,1.0,6.0,250.0,0.0,1
1856,1202,807,14.0,84.0,3500.0,0.0,1
1857,1202,846,1.0,6.0,250.0,0.0,1
1858,1202,875,4.0,24.0,1000.0,0.0,1
1859,1202,952,18.0,108.0,4500.0,0.0,1
1860,1202,953,6.0,36.0,1500.0,0.0,1
1861,1202,983,1.0,6.0,250.0,0.0,1
1862,1202,1001,16.0,96.0,4000.0,0.0,1
1863,1202,1008,3.0,18.0,750.0,0.0,2
1864,1202,1018,42.0,252.0,10500.0,0.0,1
1865,1202,1053,2.0,12.0,500.0,0.0,2
1866,1202,1119,1.0,6.0,250.0,0.0,1
1867,1202,1124,1.0,6.0,250.0,0.0,1
1868,1202,1209,14.0,84.0,3500.0,0.0,1
1869,1202,1216,16.0,96.0,4000.0,0.0,1
1870,1202,1287,1.0,6.0,250.0,0.0,1
1871,1202,1341,1.0,6.0,250.0,0.0,1
1872,1202,1360,9.0,54.0,2250.0,0.0,1
1873,1202,1405,44.0,264.0,11000.0,0.0,1
1874,1202,1412,10.0,60.0,2500.0,0.0,1
1875,1202,1477,2.0,12.0,500.0,0.0,1
1876,1202,1480,4.0,24.0,1000.0,0.0,1
1877,1202,1554,1.0,6.0,250.0,0.0,1
1878,1202,1595,2.0,12.0,500.0,0.0,1
1879,1202,1754,1.0,6.0,250.0,0.0,1
1880,1202,1755,3.0,18.0,750.0,0.0,1
1881,1202,1758,6.0,36.0,1500.0,0.0,1
1882,1202,1899,62.0,372.0,15500.0,0.0,1
1883,1202,1933,1.0,6.0,250.0,0.0,1
1884,1202,1969,1.0,6.0,250.0,0.0,1
1885,1202,1970,2.0,12.0,500.0,0.0,1
1886,1202,1989,5.0,30.0,1250.0,0.0,1
1887,1202,2034,2.0,12.0,500.0,0.0,1
1888,1202,2096,1.0,6.0,250.0,0.0,1
1889,1202,2097,2.0,12.0,500.0,0.0,1
1890,1202,2107,5.0,30.0,1250.0,0.0,1
1891,1202,2139,3.0,18.0,750.0,0.0,1
1892,1204,479,1.0,6.0,250.0,0.0,1
1893,1204,619,2.0,12.0,500.0,0.0,1
1894,1204,1441,2.0,12.0,500.0,0.0,1
1895,1206,25,20.0,120.0,5000.0,0.0,1
1896,1206,43,1.0,6.0,250.0,0.0,1
1897,1206,57,3.0,18.0,750.0,0.0,1
1898,1206,76,1.0,6.0,250.0,0.0,1
1899,1206,94,6.0,36.0,1500.0,0.0,1
1900,1206,99,5.0,30.0,1250.0,0.0,1
1901,1206,107,10.0,60.0,2500.0,0.0,1
1902,1206,121,16.0,96.0,4000.0,0.0,1
1903,1206,127,33.0,198.0,8250.0,0.0,1
1904,1206,165,15.0,90.0,3750.0,0.0,1
1905,1206,174,11.0,66.0,2750.0,0.0,1
1906,1206,193,2.0,12.0,500.0,0.0,1
1907,1206,200,28.0,168.0,7000.0,0.0,1
1908,1206,212,5.0,30.0,1250.0,0.0,1
1909,1206,213,6.0,36.0,1500.0,0.0,1
1910,1206,237,21.0,126.0,5250.0,0.0,1
1911,1206,265,29.0,174.0,7250.0,0.0,1
1912,1206,266,2.0,12.0,500.0,0.0,1
1913,1206,272,3.0,18.0,750.0,0.0,1
1914,1206,294,2.0,12.0,500.0,0.0,1
1915,1206,318,1.0,6.0,250.0,0.0,1
1916,1206,328,11.0,66.0,2750.0,0.0,1
1917,1206,334,4.0,24.0,1000.0,0.0,1
1918,1206,341,1.0,6.0,250.0,0.0,1
1919,1206,351,21.0,126.0,5250.0,0.0,1
1920,1206,352,2.0,12.0,500.0,0.0,1
1921,1206,358,6.0,36.0,1500.0,0.0,1
1922,1206,359,2.0,12.0,500.0,0.0,1
1923,1206,377,2.0,12.0,500.0,0.0,1
1924,1206,406,7.0,42.0,1750.0,0.0,1
1925,1206,423,14.0,84.0,3500.0,0.0,1
1926,1206,460,20.0,120.0,5000.0,0.0,1
1927,1206,472,38.0,228.0,9500.0,0.0,1
1928,1206,492,18.0,108.0,4500.0,0.0,1
1929,1206,533,1.0,6.0,250.0,0.0,1
1930,1206,540,30.0,180.0,7500.0,0.0,1
1931,1206,553,1.0,6.0,250.0,0.0,1
1932,1206,560,6.0,36.0,1500.0,0.0,1
1933,1206,590,1.0,6.0,250.0,0.0,1
1934,1206,604,6.0,36.0,1500.0,0.0,1
1935,1206,618,24.0,144.0,6000.0,0.0,1
1936,1206,636,7.0,42.0,1750.0,0.0,1
1937,1206,660,17.0,102.0,4250.0,0.0,1
1938,1206,670,26.0,156.0,6500.0,0.0,1
1939,1206,676,60.0,360.0,15000.0,0.0,1
1940,1206,677,11.0,66.0,2750.0,0.0,1
1941,1206,706,2.0,12.0,500.0,0.0,1
1942,1206,707,37.0,222.0,9250.0,0.0,1
1943,1206,736,1.0,6.0,250.0,0.0,1
1944,1206,740,22.0,132.0,5500.0,0.0,2
1945,1206,746,7.0,42.0,1750.0,0.0,1
1946,1206,747,5.0,30.0,1250.0,0.0,1
1947,1206,760,20.0,120.0,5000.0,0.0,1
1948,1206,761,1.0,6.0,250.0,0.0,1
1949,1206,767,19.0,114.0,4750.0,0.0,1
1950,1206,774,3.0,18.0,750.0,0.0,1
1951,1206,781,8.0,48.0,2000.0,0.0,1
1952,1206,792,71.0,426.0,17750.0,0.0,1
1953,1206,798,27.0,162.0,6750.0,0.0,1
1954,1206,815,18.0,108.0,4500.0,0.0,1
1955,1206,826,1.0,6.0,250.0,0.0,1
1956,1206,832,31.0,186.0,7750.0,0.0,1
1957,1206,833,18.0,108.0,4500.0,0.0,1
1958,1206,838,70.0,420.0,17500.0,0.0,1
1959,1206,898,8.0,48.0,2000.0,0.0,1
1960,1206,911,63.0,378.0,15750.0,0.0,1
1961,1206,923,4.0,24.0,1000.0,0.0,1
1962,1206,932,1.0,6.0,250.0,0.0,1
1963,1206,938,1.0,6.0,250.0,0.0,1
1964,1206,963,9.0,54.0,2250.0,0.0,1
1965,1206,974,25.0,150.0,6250.0,0.0,1
1966,1206,979,10.0,60.0,2500.0,0.0,1
1967,1206,980,1.0,6.0,250.0,0.0,1
1968,1206,991,12.0,72.0,3000.0,0.0,1
1969,1206,1008,22.0,132.0,5500.0,0.0,1
1970,1206,1024,27.0,162.0,6750.0,0.0,1
1971,1206,1042,5.0,30.0,1250.0,0.0,1
1972,1206,1043,28.0,168.0,7000.0,0.0,1
1973,1206,1078,28.0,168.0,7000.0,0.0,1
1974,1206,1093,5.0,30.0,1250.0,0.0,1
1975,1206,1094,10.0,60.0,2500.0,0.0,1
1976,1206,1108,7.0,42.0,1750.0,0.0,1
1977,1206,1114,12.0,72.0,3000.0,0.0,1
1978,1206,1164,2.0,12.0,500.0,0.0,1
1979,1206,1165,8.0,48.0,2000.0,0.0,1
1980,1206,1183,1.0,6.0,250.0,0.0,1
1981,1206,1194,3.0,18.0,750.0,0.0,1
1982,1206,1212,14.0,84.0,3500.0,0.0,1
1983,1206,1227,4.0,24.0,1000.0,0.0,1
1984,1206,1234,5.0,30.0,1250.0,0.0,1
1985,1206,1260,4.0,24.0,1000.0,0.0,1
1986,1206,1265,13.0,78.0,3250.0,0.0,1
1987,1206,1266,29.0,174.0,7250.0,0.0,1
1988,1206,1278,5.0,30.0,1250.0,0.0,1
1989,1206,1298,41.0,246.0,10250.0,0.0,1
1990,1206,1304,2.0,12.0,500.0,0.0,1
1991,1206,1312,3.0,18.0,750.0,0.0,1
1992,1206,1319,39.0,234.0,9750.0,0.0,1
1993,1206,1325,1.0,6.0,250.0,0.0,1
1994,1206,1337,10.0,60.0,2500.0,0.0,1
1995,1206,1338,4.0,24.0,1000.0,0.0,1
1996,1206,1349,22.0,132.0,5500.0,0.0,1
1997,1206,1366,5.0,30.0,1250.0,0.0,1
1998,1206,1411,30.0,180.0,7500.0,0.0,1
1999,1206,1412,8.0,48.0,2000.0,0.0,1
2000,1206,1429,23.0,138.0,5750.0,0.0,1
2001,1206,1439,17.0,102.0,4250.0,0.0,1
2002,1206,1459,9.0,54.0,2250.0,0.0,1
2003,1206,1464,1.0,6.0,250.0,0.0,1
2004,1206,1477,1.0,6.0,250.0,0.0,1
2005,1206,1482,31.0,186.0,7750.0,0.0,1
2006,1206,1488,13.0,78.0,3250.0,0.0,1
2007,1206,1512,9.0,54.0,2250.0,0.0,1
2008,1206,1524,5.0,30.0,1250.0,0.0,1
2009,1206,1562,5.0,30.0,1250.0,0.0,1
2010,1206,1595,6.0,36.0,1500.0,0.0,1
2011,1206,1602,3.0,18.0,750.0,0.0,1
2012,1206,1614,28.0,168.0,7000.0,0.0,1
2013,1206,1626,1.0,6.0,250.0,0.0,1
2014,1206,1631,1.0,6.0,250.0,0.0,1
2015,1206,1663,6.0,36.0,1500.0,0.0,1
2016,1206,1675,9.0,54.0,2250.0,0.0,1
2017,1206,1681,14.0,84.0,3500.0,0.0,1
2018,1206,1682,11.0,66.0,2750.0,0.0,1
2019,1206,1712,8.0,48.0,2000.0,0.0,1
2020,1206,1733,7.0,42.0,1750.0,0.0,1
2021,1206,1734,1.0,6.0,250.0,0.0,1
2022,1206,1745,6.0,36.0,1500.0,0.0,1
2023,1206,1746,33.0,198.0,8250.0,0.0,1
2024,1206,1751,66.0,396.0,16500.0,0.0,1
2025,1206,1752,7.0,42.0,1750.0,0.0,1
2026,1206,1797,17.0,102.0,4250.0,0.0,1
2027,1206,1816,1.0,6.0,250.0,0.0,1
2028,1206,1817,3.0,18.0,750.0,0.0,1
2029,1206,1822,6.0,36.0,1500.0,0.0,1
2030,1206,1828,21.0,126.0,5250.0,0.0,1
2031,1206,1833,33.0,198.0,8250.0,0.0,1
2032,1206,1834,4.0,24.0,1000.0,0.0,1
2033,1206,1869,5.0,30.0,1250.0,0.0,1
2034,1206,1881,25.0,150.0,6250.0,0.0,1
2035,1206,1893,37.0,222.0,9250.0,0.0,1
2036,1206,1901,23.0,138.0,5750.0,0.0,1
2037,1206,1917,11.0,66.0,2750.0,0.0,1
2038,1206,1933,15.0,90.0,3750.0,0.0,1
2039,1206,1952,4.0,24.0,1000.0,0.0,1
2040,1206,1953,12.0,72.0,3000.0,0.0,1
2041,1206,1964,8.0,48.0,2000.0,0.0,1
2042,1206,1965,15.0,90.0,3750.0,0.0,1
2043,1206,1971,2.0,12.0,500.0,0.0,1
2044,1206,1972,41.0,246.0,10250.0,0.0,1
2045,1206,1983,28.0,168.0,7000.0,0.0,1
2046,1206,1994,10.0,60.0,2500.0,0.0,1
2047,1206,2011,7.0,42.0,1750.0,0.0,1
2048,1206,2030,24.0,144.0,6000.0,0.0,1
2049,1206,2031,17.0,102.0,4250.0,0.0,1
2050,1206,2037,30.0,180.0,7500.0,0.0,1
2051,1206,2048,15.0,90.0,3750.0,0.0,1
2052,1206,2059,30.0,180.0,7500.0,0.0,1
2053,1206,2064,2.0,12.0,500.0,0.0,1
2054,1206,2074,2.0,12.0,500.0,0.0,1
2055,1206,2080,1.0,6.0,250.0,0.0,1
2056,1206,2088,12.0,72.0,3000.0,0.0,1
2057,1206,2093,36.0,216.0,9000.0,0.0,1
2058,1206,2098,4.0,24.0,1000.0,0.0,1
2059,1206,2126,1.0,6.0,250.0,0.0,1
2060,1206,2132,16.0,96.0,4000.0,0.0,1
2061,1216,75,1.0,6.0,250.0,0.025,1
2062,1216,106,35.0,210.0,8750.0,0.8750000000000001,1
2063,1216,142,1.0,6.0,250.0,0.025,1
2064,1216,161,4.0,24.0,1000.0,0.1,1
2065,1216,253,27.0,162.0,6750.0,0.675,1
2066,1216,334,5.0,30.0,1250.0,0.125,1
2067,1216,403,1.0,6.0,250.0,0.025,1
2068,1216,468,21.0,126.0,5250.0,0.525,1
2069,1216,500,7.0,42.0,1750.0,0.175,2
2070,1216,535,2.0,12.0,500.0,0.05,1
2071,1216,564,1.0,6.0,250.0,0.025,1
2072,1216,600,33.0,198.0,8250.0,0.8250000000000001,1
2073,1216,633,1.0,6.0,250.0,0.025,1
2074,1216,881,1.0,6.0,250.0,0.025,1
2075,1216,883,2.0,12.0,500.0,0.05,1
2076,1216,898,2.0,12.0,500.0,0.05,2
2077,1216,974,1.0,6.0,250.0,0.025,1
2078,1216,1026,2.0,12.0,500.0,0.05,1
2079,1216,1030,1.0,6.0,250.0,0.025,1
2080,1216,1045,1.0,6.0,250.0,0.025,1
2081,1216,1243,1.0,6.0,250.0,0.025,1
2082,1216,1322,1.0,6.0,250.0,0.025,1
2083,1216,1350,22.0,132.0,5500.0,0.5499999999999999,1
2084,1216,1482,5.0,30.0,1250.0,0.125,1
2085,1216,1484,5.0,30.0,1250.0,0.125,1
2086,1216,1498,25.0,150.0,6250.0,0.625,1
2087,1216,1572,17.0,102.0,4250.0,0.42500000000000004,1
2088,1216,1717,1.0,6.0,250.0,0.025,1
2089,1216,1732,2.0,12.0,500.0,0.05,1
2090,1216,1921,1.0,6.0,250.0,0.025,1
2091,1216,1971,1.0,6.0,250.0,0.025,1
2092,1216,2114,5.0,30.0,1250.0,0.125,2
2093,1216,2126,37.0,222.0,9250.0,0.9249999999999999,2
2094,1220,44,6.0,36.0,1500.0,0.2654867256637168,1
2095,1220,53,9.0,54.0,2250.0,0.39823008849557523,1
2096,1220,56,13.0,78.0,3250.0,0.5752212389380531,3
2097,1220,57,13.0,78.0,3250.0,0.5752212389380531,2
2098,1220,62,3.0,18.0,750.0,0.1327433628318584,2
2099,1220,89,1.0,6.0,250.0,0.04424778761061947,1
2100,1220,93,1.0,6.0,250.0,0.04424778761061947,1
2101,1220,94,5.0,30.0,1250.0,0.22123893805309736,3
2102,1220,98,3.0,18.0,750.0,0.1327433628318584,1
2103,1220,99,6.0,36.0,1500.0,0.2654867256637168,1
2104,1220,119,1.0,6.0,250.0,0.04424778761061947,1
2105,1220,123,55.0,330.0,13750.0,2.433628318584071,1
2106,1220,140,3.0,18.0,750.0,0.1327433628318584,1
2107,1220,141,12.0,72.0,3000.0,0.5309734513274336,1
2108,1220,157,3.0,18.0,750.0,0.1327433628318584,1
2109,1220,164,5.0,30.0,1250.0,0.22123893805309736,2
2110,1220,192,1.0,6.0,250.0,0.04424778761061947,1
2111,1220,194,1.0,6.0,250.0,0.04424778761061947,1
2112,1220,195,3.0,18.0,750.0,0.1327433628318584,1
2113,1220,200,14.0,84.0,3500.0,0.6194690265486725,2
2114,1220,213,3.0,18.0,750.0,0.1327433628318584,2
2115,1220,214,8.0,48.0,2000.0,0.35398230088495575,1
2116,1220,232,1.0,6.0,250.0,0.04424778761061947,1
2117,1220,236,1.0,6.0,250.0,0.04424778761061947,1
2118,1220,237,3.0,18.0,750.0,0.1327433628318584,1
2119,1220,240,1.0,6.0,250.0,0.04424778761061947,1
2120,1220,247,1.0,6.0,250.0,0.04424778761061947,1
2121,1220,264,26.0,156.0,6500.0,1.1504424778761062,3
2122,1220,266,2.0,12.0,500.0,0.08849557522123894,1
2123,1220,267,47.0,282.0,11750.0,2.079646017699115,2
2124,1220,270,6.0,36.0,1500.0,0.2654867256637168,3
2125,1220,271,1.0,6.0,250.0,0.04424778761061947,1
2126,1220,280,6.0,36.0,1500.0,0.26548672566371684,2
2127,1220,289,1.0,6.0,250.0,0.04424778761061947,1
2128,1220,300,1.0,6.0,250.0,0.04424778761061947,1
2129,1220,307,6.0,36.0,1500.0,0.2654867256637168,1
2130,1220,314,5.0,30.0,1250.0,0.22123893805309736,1
2131,1220,317,1.0,6.0,250.0,0.04424778761061947,1
2132,1220,334,2.0,12.0,500.0,0.08849557522123894,1
2133,1220,339,12.0,72.0,3000.0,0.5309734513274337,4
2134,1220,341,1.0,6.0,250.0,0.04424778761061947,1
2135,1220,353,1.0,6.0,250.0,0.04424778761061947,1
2136,1220,357,1.0,6.0,250.0,0.04424778761061947,1
2137,1220,411,4.0,24.0,1000.0,0.17699115044247787,1
2138,1220,412,3.0,18.0,750.0,0.1327433628318584,2
2139,1220,417,1.0,6.0,250.0,0.04424778761061947,1
2140,1220,421,5.0,30.0,1250.0,0.22123893805309736,2
2141,1220,424,6.0,36.0,1500.0,0.2654867256637168,3
2142,1220,431,3.0,18.0,750.0,0.1327433628318584,2
2143,1220,440,9.0,54.0,2250.0,0.3982300884955752,2
2144,1220,478,3.0,18.0,750.0,0.1327433628318584,1
2145,1220,480,5.0,30.0,1250.0,0.22123893805309736,2
2146,1220,490,1.0,6.0,250.0,0.04424778761061947,1
2147,1220,491,1.0,6.0,250.0,0.04424778761061947,1
2148,1220,516,1.0,6.0,250.0,0.04424778761061947,1
2149,1220,560,1.0,6.0,250.0,0.04424778761061947,1
2150,1220,568,13.0,78.0,3250.0,0.5752212389380531,1
2151,1220,569,1.0,6.0,250.0,0.04424778761061947,1
2152,1220,579,4.0,24.0,1000.0,0.17699115044247787,2
2153,1220,585,1.0,6.0,250.0,0.04424778761061947,1
2154,1220,586,2.0,12.0,500.0,0.08849557522123894,1
2155,1220,618,10.0,60.0,2500.0,0.44247787610619466,2
2156,1220,622,4.0,24.0,1000.0,0.17699115044247787,1
2157,1220,628,2.0,12.0,500.0,0.08849557522123894,1
2158,1220,649,3.0,18.0,750.0,0.1327433628318584,1
2159,1220,655,2.0,12.0,500.0,0.08849557522123894,1
2160,1220,686,40.0,240.0,10000.0,1.7699115044247788,1
2161,1220,690,24.0,144.0,6000.0,1.0619469026548671,1
2162,1220,694,10.0,60.0,2500.0,0.4424778761061947,1
2163,1220,706,7.0,42.0,1750.0,0.30973451327433627,1
2164,1220,718,1.0,6.0,250.0,0.04424778761061947,1
2165,1220,724,1.0,6.0,250.0,0.04424778761061947,1
2166,1220,725,1.0,6.0,250.0,0.04424778761061947,1
2167,1220,726,24.0,144.0,6000.0,1.0619469026548671,2
2168,1220,736,1.0,6.0,250.0,0.04424778761061947,1
2169,1220,757,2.0,12.0,500.0,0.08849557522123894,1
2170,1220,760,7.0,42.0,1750.0,0.30973451327433627,2
2171,1220,762,23.0,138.0,5750.0,1.0176991150442478,1
2172,1220,765,13.0,78.0,3250.0,0.5752212389380531,2
2173,1220,775,1.0,6.0,250.0,0.04424778761061947,1
2174,1220,793,11.0,66.0,2750.0,0.48672566371681414,1
2175,1220,800,33.0,198.0,8250.0,1.4601769911504425,1
2176,1220,823,1.0,6.0,250.0,0.04424778761061947,1
2177,1220,831,3.0,18.0,750.0,0.1327433628318584,2
2178,1220,845,1.0,6.0,250.0,0.04424778761061947,1
2179,1220,876,1.0,6.0,250.0,0.04424778761061947,1
2180,1220,904,2.0,12.0,500.0,0.08849557522123894,1
2181,1220,937,4.0,24.0,1000.0,0.17699115044247787,1
2182,1220,946,5.0,30.0,1250.0,0.22123893805309736,1
2183,1220,973,1.0,6.0,250.0,0.04424778761061947,1
2184,1220,974,4.0,24.0,1000.0,0.17699115044247787,2
2185,1220,978,1.0,6.0,250.0,0.04424778761061947,1
2186,1220,987,38.0,228.0,9500.0,1.6814159292035398,2
2187,1220,1003,7.0,42.0,1750.0,0.30973451327433627,1
2188,1220,1005,1.0,6.0,250.0,0.04424778761061947,1
2189,1220,1012,1.0,6.0,250.0,0.04424778761061947,1
2190,1220,1019,1.0,6.0,250.0,0.04424778761061947,1
2191,1220,1037,1.0,6.0,250.0,0.04424778761061947,1
2192,1220,1042,3.0,18.0,750.0,0.1327433628318584,1
2193,1220,1074,2.0,12.0,500.0,0.08849557522123894,1
2194,1220,1077,1.0,6.0,250.0,0.04424778761061947,1
2195,1220,1108,4.0,24.0,1000.0,0.17699115044247787,2
2196,1220,1112,1.0,6.0,250.0,0.04424778761061947,1
2197,1220,1127,17.0,102.0,4250.0,0.7522123893805309,1
2198,1220,1147,18.0,108.0,4500.0,0.7964601769911505,1
2199,1220,1154,11.0,66.0,2750.0,0.48672566371681414,2
2200,1220,1178,1.0,6.0,250.0,0.04424778761061947,1
2201,1220,1206,1.0,6.0,250.0,0.04424778761061947,1
2202,1220,1218,18.0,108.0,4500.0,0.7964601769911503,2
2203,1220,1234,2.0,12.0,500.0,0.08849557522123894,1
2204,1220,1239,15.0,90.0,3750.0,0.6637168141592921,1
2205,1220,1247,1.0,6.0,250.0,0.04424778761061947,1
2206,1220,1257,1.0,6.0,250.0,0.04424778761061947,1
2207,1220,1261,18.0,108.0,4500.0,0.7964601769911505,1
2208,1220,1285,2.0,12.0,500.0,0.08849557522123894,1
2209,1220,1325,6.0,36.0,1500.0,0.2654867256637168,1
2210,1220,1330,1.0,6.0,250.0,0.04424778761061947,1
2211,1220,1331,4.0,24.0,1000.0,0.17699115044247787,1
2212,1220,1347,1.0,6.0,250.0,0.04424778761061947,1
2213,1220,1366,7.0,42.0,1750.0,0.30973451327433627,1
2214,1220,1392,1.0,6.0,250.0,0.04424778761061947,1
2215,1220,1398,1.0,6.0,250.0,0.04424778761061947,1
2216,1220,1406,6.0,36.0,1500.0,0.2654867256637168,1
2217,1220,1418,3.0,18.0,750.0,0.1327433628318584,1
2218,1220,1434,7.0,42.0,1750.0,0.30973451327433627,1
2219,1220,1457,2.0,12.0,500.0,0.08849557522123894,1
2220,1220,1476,1.0,6.0,250.0,0.04424778761061947,1
2221,1220,1543,1.0,6.0,250.0,0.04424778761061947,1
2222,1220,1544,26.0,156.0,6500.0,1.1504424778761062,1
2223,1220,1545,1.0,6.0,250.0,0.04424778761061947,1
2224,1220,1549,1.0,6.0,250.0,0.04424778761061947,1
2225,1220,1550,7.0,42.0,1750.0,0.30973451327433627,1
2226,1220,1578,10.0,60.0,2500.0,0.4424778761061947,1
2227,1220,1584,3.0,18.0,750.0,0.1327433628318584,1
2228,1220,1585,3.0,18.0,750.0,0.1327433628318584,1
2229,1220,1595,3.0,18.0,750.0,0.1327433628318584,1
2230,1220,1600,14.0,84.0,3500.0,0.6194690265486725,1
2231,1220,1641,10.0,60.0,2500.0,0.4424778761061947,2
2232,1220,1669,1.0,6.0,250.0,0.04424778761061947,1
2233,1220,1673,4.0,24.0,1000.0,0.17699115044247787,1
2234,1220,1676,4.0,24.0,1000.0,0.17699115044247787,1
2235,1220,1680,1.0,6.0,250.0,0.04424778761061947,1
2236,1220,1709,3.0,18.0,750.0,0.1327433628318584,2
2237,1220,1710,9.0,54.0,2250.0,0.39823008849557523,1
2238,1220,1728,8.0,48.0,2000.0,0.35398230088495575,1
2239,1220,1733,1.0,6.0,250.0,0.04424778761061947,1
2240,1220,1739,15.0,90.0,3750.0,0.6637168141592921,2
2241,1220,1744,6.0,36.0,1500.0,0.26548672566371684,2
2242,1220,1746,5.0,30.0,1250.0,0.22123893805309736,1
2243,1220,1751,1.0,6.0,250.0,0.04424778761061947,1
2244,1220,1760,3.0,18.0,750.0,0.1327433628318584,2
2245,1220,1776,5.0,30.0,1250.0,0.22123893805309736,2
2246,1220,1777,42.0,252.0,10500.0,1.8584070796460177,1
2247,1220,1786,9.0,54.0,2250.0,0.39823008849557523,1
2248,1220,1789,2.0,12.0,500.0,0.08849557522123894,1
2249,1220,1809,19.0,114.0,4750.0,0.8407079646017699,2
2250,1220,1815,16.0,96.0,4000.0,0.7079646017699115,4
2251,1220,1816,1.0,6.0,250.0,0.04424778761061947,1
2252,1220,1817,9.0,54.0,2250.0,0.39823008849557523,1
2253,1220,1847,17.0,102.0,4250.0,0.7522123893805309,2
2254,1220,1852,2.0,12.0,500.0,0.08849557522123894,1
2255,1220,1879,1.0,6.0,250.0,0.04424778761061947,1
2256,1220,1886,2.0,12.0,500.0,0.08849557522123894,2
2257,1220,1912,7.0,42.0,1750.0,0.30973451327433627,1
2258,1220,1916,1.0,6.0,250.0,0.04424778761061947,1
2259,1220,1944,1.0,6.0,250.0,0.04424778761061947,1
2260,1220,1951,5.0,30.0,1250.0,0.22123893805309736,2
2261,1220,1952,6.0,36.0,1500.0,0.2654867256637168,1
2262,1220,1957,4.0,24.0,1000.0,0.17699115044247787,2
2263,1220,1984,3.0,18.0,750.0,0.1327433628318584,2
2264,1220,1992,5.0,30.0,1250.0,0.22123893805309736,1
2265,1220,2017,3.0,18.0,750.0,0.1327433628318584,2
2266,1220,2028,1.0,6.0,250.0,0.04424778761061947,1
2267,1220,2032,6.0,36.0,1500.0,0.2654867256637168,1
2268,1220,2054,6.0,36.0,1500.0,0.2654867256637168,1
2269,1220,2088,6.0,36.0,1500.0,0.26548672566371684,2
2270,1220,2092,9.0,54.0,2250.0,0.39823008849557523,1
2271,1220,2094,8.0,48.0,2000.0,0.35398230088495575,1
2272,1220,2109,1.0,6.0,250.0,0.04424778761061947,1
2273,1220,2118,6.0,36.0,1500.0,0.2654867256637168,1
2274,1220,2135,1.0,6.0,250.0,0.04424778761061947,1
2275,1220,2137,9.0,54.0,2250.0,0.39823008849557523,4
2276,1220,2138,2.0,12.0,500.0,0.08849557522123894,1
2277,1223,14,14.0,84.0,3500.0,0.0,1
2278,1223,25,52.0,312.0,13000.0,0.0,1
2279,1223,37,3.0,18.0,750.0,0.0,1
2280,1223,43,7.0,42.0,1750.0,0.0,1
2281,1223,57,2.0,12.0,500.0,0.0,1
2282,1223,114,21.0,126.0,5250.0,0.0,1
2283,1223,179,1.0,6.0,250.0,0.0,1
2284,1223,241,17.0,102.0,4250.0,0.0,1
2285,1223,252,40.0,240.0,10000.0,0.0,1
2286,1223,327,20.0,120.0,5000.0,0.0,1
