id_perfil,familia,sector,perfil,modalidad,carga_horaria,costo
757,actividades tipo servicios,actividades de oficinas principales; actividades de consultoría de gestión,prevención en riesgos laborales,desconocida,6,250.0
758,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",asistencia en seguridad industrial,desconocida,6,250.0
759,actividades tipo servicios,actividades de descontaminación y otros servicios de gestión de desechos,supervisión en limpieza de unidades de salud,desconocida,6,250.0
760,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
761,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
762,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,gestión administrativa,desconocida,6,250.0
763,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,administración de empresas,desconocida,6,250.0
764,actividades tipo servicios,actividades de descontaminación y otros servicios de gestión de desechos,operaciones auxiliares en limpieza de unidades de salud,desconocida,6,250.0
765,actividades tipo servicios,otras actividades de servicios personales,asesoría de imagen,desconocida,6,250.0
766,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
767,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,gestión administrativa,desconocida,6,250.0
768,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",asistencia en seguridad industrial,desconocida,6,250.0
769,actividades tipo servicios,"agricultura, ganadería, caza y actividades de servicios conexas",conservación y manejo de recursos naturales,desconocida,6,250.0
770,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,gestión administrativa,desconocida,6,250.0
771,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
772,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",asistencia en seguridad industrial,desconocida,6,250.0
773,actividades tipo servicios,otras actividades de servicios personales,asesoría de imagen,desconocida,6,250.0
774,actividades tipo servicios,actividades de asistencia social sin alojamiento,cuidado de personas adultas mayores,desconocida,6,250.0
775,actividades tipo servicios,"actividades creativas, artísticas y de entretenimiento",operaciones de audio en eventos artísticos,desconocida,6,250.0
776,actividades tipo servicios,otras actividades de servicios personales,asesoría de imagen,desconocida,6,250.0
777,actividades tipo servicios,reparación e instalación de maquinaria y equipo,instalación y mantenimiento de equipos electrónicos y eléctricos,desconocida,6,250.0
778,actividades tipo servicios,actividades de oficinas principales; actividades de consultoría de gestión,prevención en riesgos laborales,desconocida,6,250.0
779,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
780,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
781,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
782,actividades tipo servicios,actividades de descontaminación y otros servicios de gestión de desechos,supervisión en limpieza de unidades de salud,desconocida,6,250.0
783,actividades tipo servicios,actividades de oficinas principales; actividades de consultoría de gestión,prevención en riesgos laborales,desconocida,6,250.0
784,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",asistencia en seguridad industrial,desconocida,6,250.0
785,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,administración de empresas,desconocida,6,250.0
786,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
787,actividades tipo servicios,actividades de servicios a edificios y paisajismo,mantenimiento de viviendas y edificios,desconocida,6,250.0
788,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,administración de empresas,desconocida,6,250.0
789,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,administración de empresas,desconocida,6,250.0
790,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,gestión administrativa,desconocida,6,250.0
791,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",asistencia en seguridad industrial,desconocida,6,250.0
792,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",asistencia en seguridad industrial,desconocida,6,250.0
793,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,gestión administrativa,desconocida,6,250.0
794,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
795,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
796,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",traducción e interpretación de idiomas,desconocida,6,250.0
797,actividades tipo servicios,otras actividades de servicios personales,asesoría de imagen,desconocida,6,250.0
798,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
799,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
800,actividades tipo servicios,actividades de asistencia social sin alojamiento,cuidado de personas adultas mayores,desconocida,6,250.0
801,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
802,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",asistencia en seguridad industrial,desconocida,6,250.0
803,actividades tipo servicios,reparación e instalación de maquinaria y equipo,instalación y mantenimiento de equipos electrónicos y eléctricos,desconocida,6,250.0
804,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
805,actividades tipo servicios,"otras actividades profesionales, científicas y técnicas",fotografía de medios multimedia,desconocida,6,250.0
806,actividades tipo servicios,actividades de descontaminación y otros servicios de gestión de desechos,operaciones auxiliares en limpieza de unidades de salud,desconocida,6,250.0
807,actividades tipo servicios,reparación e instalación de maquinaria y equipo,instalación y mantenimiento de equipos electrónicos y eléctricos,desconocida,6,250.0
808,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,administración de empresas,desconocida,6,250.0
809,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,administración de empresas,desconocida,6,250.0
810,actividades tipo servicios,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,organización y gestión de la secretaria,desconocida,6,250.0
811,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
812,actividades tipo servicios,actividades especializadas de la construcción,instalaciones eléctricas,desconocida,6,250.0
813,actividades tipo servicios,enseñanza,instrucción en actividades de capacitación,desconocida,6,250.0
814,actividades tipo servicios,"actividades deportivas, de esparcimiento y recreativas",arbitraje deportivo,desconocida,6,250.0
815,actividades tipo servicios,actividades de alojamiento,supervisión de limpieza y arreglo de habitación (ama de llaves),desconocida,6,250.0
